     x         r      Vcoul     Vexc       V        rV      dNedr_b    dNedr_s   dNedr_f   dNedr      ne_b      ne_s      ne_f     ne
6.7638e-01 9.4371e-01 1.112e-01 4.197e-02 1.531e-01 1.445e-01 0.000e+00 9.866e-01 6.818e-01 9.866e-01 0.000e+00 8.815e-02 6.092e-02 8.815e-02 
6.8129e-01 9.5057e-01 1.070e-01 4.108e-02 1.481e-01 1.408e-01 0.000e+00 9.928e-01 6.877e-01 9.928e-01 0.000e+00 8.744e-02 6.056e-02 8.744e-02 
6.8624e-01 9.5748e-01 1.030e-01 4.019e-02 1.431e-01 1.370e-01 0.000e+00 9.991e-01 6.936e-01 9.991e-01 0.000e+00 8.672e-02 6.021e-02 8.672e-02 
6.9123e-01 9.6444e-01 9.897e-02 3.931e-02 1.383e-01 1.334e-01 0.000e+00 1.005e+00 6.997e-01 1.005e+00 0.000e+00 8.602e-02 5.986e-02 8.602e-02 
6.9625e-01 9.7145e-01 9.508e-02 3.842e-02 1.335e-01 1.297e-01 0.000e+00 1.012e+00 7.058e-01 1.012e+00 0.000e+00 8.532e-02 5.951e-02 8.532e-02 
7.0131e-01 9.7851e-01 9.127e-02 3.754e-02 1.288e-01 1.260e-01 0.000e+00 1.018e+00 7.120e-01 1.018e+00 0.000e+00 8.462e-02 5.917e-02 8.462e-02 
7.0641e-01 9.8562e-01 8.753e-02 3.667e-02 1.242e-01 1.224e-01 0.000e+00 1.025e+00 7.182e-01 1.025e+00 0.000e+00 8.394e-02 5.883e-02 8.394e-02 
7.1154e-01 9.9278e-01 8.388e-02 3.579e-02 1.197e-01 1.188e-01 0.000e+00 1.031e+00 7.245e-01 1.031e+00 0.000e+00 8.325e-02 5.850e-02 8.325e-02 
7.1671e-01 9.9999e-01 8.031e-02 3.492e-02 1.152e-01 1.152e-01 0.000e+00 1.038e+00 7.309e-01 1.038e+00 0.000e+00 8.258e-02 5.817e-02 8.258e-02 
7.2192e-01 1.0073e+00 7.682e-02 3.405e-02 1.109e-01 1.117e-01 0.000e+00 1.044e+00 7.374e-01 1.044e+00 0.000e+00 8.191e-02 5.784e-02 8.191e-02 
7.2717e-01 1.0146e+00 7.341e-02 3.319e-02 1.066e-01 1.081e-01 0.000e+00 1.051e+00 7.440e-01 1.051e+00 0.000e+00 8.124e-02 5.751e-02 8.124e-02 
7.3245e-01 1.0220e+00 7.008e-02 3.233e-02 1.024e-01 1.046e-01 0.000e+00 1.058e+00 7.506e-01 1.058e+00 0.000e+00 8.058e-02 5.719e-02 8.058e-02 
7.3778e-01 1.0294e+00 6.682e-02 3.147e-02 9.829e-02 1.012e-01 0.000e+00 1.064e+00 7.574e-01 1.064e+00 0.000e+00 7.993e-02 5.688e-02 7.993e-02 
7.4314e-01 1.0369e+00 6.365e-02 3.061e-02 9.426e-02 9.773e-02 0.000e+00 1.071e+00 7.642e-01 1.071e+00 0.000e+00 7.928e-02 5.656e-02 7.928e-02 
7.4854e-01 1.0444e+00 6.056e-02 2.976e-02 9.032e-02 9.433e-02 0.000e+00 1.078e+00 7.711e-01 1.078e+00 0.000e+00 7.864e-02 5.626e-02 7.864e-02 
7.5398e-01 1.0520e+00 5.755e-02 2.892e-02 8.646e-02 9.095e-02 0.000e+00 1.085e+00 7.781e-01 1.085e+00 0.000e+00 7.801e-02 5.595e-02 7.801e-02 
7.5946e-01 1.0596e+00 5.461e-02 2.807e-02 8.268e-02 8.761e-02 0.000e+00 1.092e+00 7.852e-01 1.092e+00 0.000e+00 7.738e-02 5.565e-02 7.738e-02 
7.6498e-01 1.0673e+00 5.176e-02 2.723e-02 7.898e-02 8.430e-02 0.000e+00 1.099e+00 7.925e-01 1.099e+00 0.000e+00 7.676e-02 5.536e-02 7.676e-02 
7.7054e-01 1.0751e+00 4.898e-02 2.640e-02 7.537e-02 8.103e-02 0.000e+00 1.106e+00 7.998e-01 1.106e+00 0.000e+00 7.615e-02 5.506e-02 7.615e-02 
7.7613e-01 1.0829e+00 4.628e-02 2.556e-02 7.184e-02 7.779e-02 0.000e+00 1.113e+00 8.072e-01 1.113e+00 0.000e+00 7.554e-02 5.478e-02 7.554e-02 
7.8178e-01 1.0908e+00 4.366e-02 2.474e-02 6.839e-02 7.459e-02 0.000e+00 1.120e+00 8.148e-01 1.120e+00 0.000e+00 7.493e-02 5.449e-02 7.493e-02 
7.8746e-01 1.0987e+00 4.111e-02 2.391e-02 6.502e-02 7.144e-02 0.000e+00 1.128e+00 8.224e-01 1.128e+00 0.000e+00 7.434e-02 5.422e-02 7.434e-02 
7.9318e-01 1.1067e+00 3.865e-02 2.309e-02 6.174e-02 6.832e-02 0.000e+00 1.135e+00 8.302e-01 1.135e+00 0.000e+00 7.375e-02 5.394e-02 7.375e-02 
7.9894e-01 1.1147e+00 3.626e-02 2.228e-02 5.853e-02 6.525e-02 0.000e+00 1.142e+00 8.381e-01 1.142e+00 0.000e+00 7.317e-02 5.367e-02 7.317e-02 
8.0475e-01 1.1228e+00 3.395e-02 2.147e-02 5.541e-02 6.222e-02 0.000e+00 1.150e+00 8.462e-01 1.150e+00 0.000e+00 7.259e-02 5.341e-02 7.259e-02 
8.1060e-01 1.1310e+00 3.171e-02 2.067e-02 5.237e-02 5.923e-02 0.000e+00 1.158e+00 8.543e-01 1.158e+00 0.000e+00 7.202e-02 5.315e-02 7.202e-02 
8.1649e-01 1.1392e+00 2.956e-02 1.987e-02 4.942e-02 5.630e-02 0.000e+00 1.165e+00 8.626e-01 1.165e+00 0.000e+00 7.145e-02 5.290e-02 7.145e-02 
8.2242e-01 1.1475e+00 2.748e-02 1.907e-02 4.654e-02 5.341e-02 0.000e+00 1.173e+00 8.711e-01 1.173e+00 0.000e+00 7.090e-02 5.265e-02 7.090e-02 
8.2840e-01 1.1558e+00 2.547e-02 1.828e-02 4.375e-02 5.057e-02 0.000e+00 1.181e+00 8.797e-01 1.181e+00 0.000e+00 7.035e-02 5.240e-02 7.035e-02 
8.3442e-01 1.1642e+00 2.355e-02 1.750e-02 4.104e-02 4.778e-02 0.000e+00 1.189e+00 8.885e-01 1.189e+00 0.000e+00 6.980e-02 5.216e-02 6.980e-02 
8.4048e-01 1.1727e+00 2.170e-02 1.672e-02 3.841e-02 4.505e-02 0.000e+00 1.197e+00 8.974e-01 1.197e+00 0.000e+00 6.926e-02 5.193e-02 6.926e-02 
8.4659e-01 1.1812e+00 1.992e-02 1.595e-02 3.587e-02 4.237e-02 0.000e+00 1.205e+00 9.065e-01 1.205e+00 0.000e+00 6.873e-02 5.170e-02 6.873e-02 
8.5274e-01 1.1898e+00 1.823e-02 1.518e-02 3.340e-02 3.974e-02 0.000e+00 1.213e+00 9.157e-01 1.213e+00 0.000e+00 6.821e-02 5.148e-02 6.821e-02 
8.5894e-01 1.1984e+00 1.660e-02 1.442e-02 3.102e-02 3.718e-02 0.000e+00 1.222e+00 9.251e-01 1.222e+00 0.000e+00 6.769e-02 5.126e-02 6.769e-02 
8.6518e-01 1.2071e+00 1.506e-02 1.367e-02 2.872e-02 3.467e-02 0.000e+00 1.230e+00 9.348e-01 1.230e+00 0.000e+00 6.718e-02 5.105e-02 6.718e-02 
8.7147e-01 1.2159e+00 1.359e-02 1.292e-02 2.650e-02 3.222e-02 0.000e+00 1.239e+00 9.446e-01 1.239e+00 0.000e+00 6.668e-02 5.084e-02 6.668e-02 
8.7780e-01 1.2248e+00 1.220e-02 1.217e-02 2.436e-02 2.984e-02 0.000e+00 1.247e+00 9.546e-01 1.247e+00 0.000e+00 6.618e-02 5.064e-02 6.618e-02 
8.8418e-01 1.2337e+00 1.088e-02 1.144e-02 2.231e-02 2.752e-02 0.000e+00 1.256e+00 9.648e-01 1.256e+00 0.000e+00 6.569e-02 5.045e-02 6.569e-02 
8.9061e-01 1.2426e+00 9.635e-03 1.071e-02 2.034e-02 2.527e-02 0.000e+00 1.265e+00 9.752e-01 1.265e+00 0.000e+00 6.520e-02 5.026e-02 6.520e-02 
8.9708e-01 1.2516e+00 8.468e-03 9.984e-03 1.845e-02 2.309e-02 0.000e+00 1.274e+00 9.858e-01 1.274e+00 0.000e+00 6.473e-02 5.008e-02 6.473e-02 
9.0360e-01 1.2607e+00 7.376e-03 9.267e-03 1.664e-02 2.098e-02 0.000e+00 1.283e+00 9.967e-01 1.283e+00 0.000e+00 6.426e-02 4.990e-02 6.426e-02 
9.1016e-01 1.2699e+00 6.360e-03 8.557e-03 1.491e-02 1.894e-02 0.000e+00 1.293e+00 1.008e+00 1.293e+00 0.000e+00 6.379e-02 4.973e-02 6.379e-02 
9.1678e-01 1.2791e+00 5.420e-03 7.854e-03 1.327e-02 1.697e-02 0.000e+00 1.302e+00 1.019e+00 1.302e+00 0.000e+00 6.333e-02 4.957e-02 6.333e-02 
9.2344e-01 1.2884e+00 4.554e-03 7.158e-03 1.171e-02 1.509e-02 0.000e+00 1.312e+00 1.031e+00 1.312e+00 0.000e+00 6.288e-02 4.941e-02 6.288e-02 
9.3015e-01 1.2978e+00 3.764e-03 6.469e-03 1.023e-02 1.328e-02 0.000e+00 1.322e+00 1.043e+00 1.322e+00 0.000e+00 6.244e-02 4.926e-02 6.244e-02 
9.3691e-01 1.3072e+00 3.049e-03 5.788e-03 8.835e-03 1.155e-02 0.000e+00 1.331e+00 1.055e+00 1.331e+00 0.000e+00 6.200e-02 4.912e-02 6.200e-02 
9.4372e-01 1.3167e+00 2.409e-03 5.114e-03 7.521e-03 9.903e-03 0.000e+00 1.341e+00 1.067e+00 1.341e+00 0.000e+00 6.157e-02 4.898e-02 6.157e-02 
9.5058e-01 1.3263e+00 1.845e-03 4.447e-03 6.290e-03 8.343e-03 0.000e+00 1.352e+00 1.080e+00 1.352e+00 0.000e+00 6.115e-02 4.886e-02 6.115e-02 
9.5749e-01 1.3359e+00 1.356e-03 3.788e-03 5.142e-03 6.870e-03 0.000e+00 1.362e+00 1.093e+00 1.362e+00 0.000e+00 6.073e-02 4.873e-02 6.073e-02 
9.6444e-01 1.3456e+00 9.416e-04 3.137e-03 4.077e-03 5.486e-03 0.000e+00 1.373e+00 1.106e+00 1.373e+00 0.000e+00 6.032e-02 4.862e-02 6.032e-02 
9.7145e-01 1.3554e+00 6.028e-04 2.494e-03 3.095e-03 4.195e-03 0.000e+00 1.383e+00 1.120e+00 1.383e+00 0.000e+00 5.992e-02 4.851e-02 5.992e-02 
9.7851e-01 1.3653e+00 3.391e-04 1.858e-03 2.196e-03 2.998e-03 0.000e+00 1.394e+00 1.134e+00 1.394e+00 0.000e+00 5.952e-02 4.841e-02 5.952e-02 
9.8562e-01 1.3752e+00 1.508e-04 1.231e-03 1.381e-03 1.899e-03 0.000e+00 1.405e+00 1.148e+00 1.405e+00 0.000e+00 5.913e-02 4.832e-02 5.913e-02 
9.9279e-01 1.3852e+00 3.771e-05 6.112e-04 6.486e-04 8.984e-04 0.000e+00 1.417e+00 1.163e+00 1.417e+00 0.000e+00 5.875e-02 4.823e-02 5.875e-02 
1.0000e+00 1.3952e+00 1.110e-16 -0.000e+00 1.012e-08 1.411e-08 0.000e+00 1.428e+00 1.178e+00 1.428e+00 0.000e+00 5.837e-02 4.814e-02 5.837e-02 
